# From /Users/Daniela/Documents/CCG/GU_art_2/GO_levels/scripts/regulons_in_gos_v3.pl on Tue Oct  2 20:24:35 2018
# Input = /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
# /Users/Daniela/Documents/CCG/datasets/GOs/extended_GOs/go_uniq_levels_extended_no12.txt
Group name	GO ID	GO level	Genes in group	Genes in GO	Percentage	GO name
GO_0033317_7	GO:0072330	7	4	4	1.00	monocarboxylic acid biosynthetic process
GO_0046656_6	GO:0043648	7	7	7	1.00	dicarboxylic acid metabolic process
GO_0046656_6	GO:0043650	7	7	7	1.00	dicarboxylic acid biosynthetic process
GO_0046656_6	GO:0046654	7	7	7	1.00	tetrahydrofolate biosynthetic process
GO_0009236_6	GO:0009236	6	6	6	1.00	cobalamin biosynthetic process
GO_0009236_6	GO:0033014	6	6	6	1.00	tetrapyrrole biosynthetic process
GO_0009236_6	GO:0042364	6	6	6	1.00	water-soluble vitamin biosynthetic process
GO_0009231_6	GO:0009231	6	7	7	1.00	riboflavin biosynthetic process
GO_0009231_6	GO:0042364	6	7	7	1.00	water-soluble vitamin biosynthetic process
GO_0009231_6	GO:0042727	6	7	7	1.00	flavin-containing compound biosynthetic process
GO_0042819_6	GO:0042364	6	9	9	1.00	water-soluble vitamin biosynthetic process
GO_0042819_6	GO:0042819	6	9	9	1.00	vitamin B6 biosynthetic process
GO_0042819_6	GO:0072525	6	9	9	1.00	pyridine-containing compound biosynthetic process
GO_0042823_6	GO:0009108	6	7	7	1.00	coenzyme biosynthetic process
GO_0042823_6	GO:0042364	6	7	7	1.00	water-soluble vitamin biosynthetic process
GO_0042823_6	GO:0042819	6	7	7	1.00	vitamin B6 biosynthetic process
GO_0042823_6	GO:0042823	6	7	7	1.00	pyridoxal phosphate biosynthetic process
GO_0042823_6	GO:0072525	6	7	7	1.00	pyridine-containing compound biosynthetic process
GO_0009443_5	GO:0009108	6	3	3	1.00	coenzyme biosynthetic process
GO_0009443_5	GO:0042364	6	3	3	1.00	water-soluble vitamin biosynthetic process
GO_0009443_5	GO:0042819	6	3	3	1.00	vitamin B6 biosynthetic process
GO_0009443_5	GO:0042823	6	3	3	1.00	pyridoxal phosphate biosynthetic process
GO_0009443_5	GO:0072525	6	3	3	1.00	pyridine-containing compound biosynthetic process
GO_0008615_6	GO:0008615	6	7	7	1.00	pyridoxine biosynthetic process
GO_0008615_6	GO:0042364	6	7	7	1.00	water-soluble vitamin biosynthetic process
GO_0008615_6	GO:0042819	6	7	7	1.00	vitamin B6 biosynthetic process
GO_0008615_6	GO:0072525	6	7	7	1.00	pyridine-containing compound biosynthetic process
GO_0042724_6	GO:0009228	7	10	10	1.00	thiamine biosynthetic process
GO_0009228_7	GO:0009228	7	10	10	1.00	thiamine biosynthetic process
GO_0009102_6	GO:0032787	7	13	13	1.00	monocarboxylic acid metabolic process
GO_0009102_6	GO:0072330	7	13	13	1.00	monocarboxylic acid biosynthetic process
GO_0006767_5	GO:0006767	5	66	66	1.00	water-soluble vitamin metabolic process
GO_0019852_5	GO:0019752	6	5	5	1.00	carboxylic acid metabolic process
GO_0042816_5	GO:0042364	6	9	9	1.00	water-soluble vitamin biosynthetic process
GO_0042816_5	GO:0042819	6	9	9	1.00	vitamin B6 biosynthetic process
GO_0042816_5	GO:0072525	6	9	9	1.00	pyridine-containing compound biosynthetic process
GO_0042822_5	GO:0009108	6	7	7	1.00	coenzyme biosynthetic process
GO_0042822_5	GO:0042364	6	7	7	1.00	water-soluble vitamin biosynthetic process
GO_0042822_5	GO:0042819	6	7	7	1.00	vitamin B6 biosynthetic process
GO_0042822_5	GO:0042823	6	7	7	1.00	pyridoxal phosphate biosynthetic process
GO_0042822_5	GO:0072525	6	7	7	1.00	pyridine-containing compound biosynthetic process
GO_0008614_5	GO:0008615	6	7	7	1.00	pyridoxine biosynthetic process
GO_0008614_5	GO:0042364	6	7	7	1.00	water-soluble vitamin biosynthetic process
GO_0008614_5	GO:0042819	6	7	7	1.00	vitamin B6 biosynthetic process
GO_0008614_5	GO:0072525	6	7	7	1.00	pyridine-containing compound biosynthetic process
GO_0006768_5	GO:0032787	7	13	13	1.00	monocarboxylic acid metabolic process
GO_0006768_5	GO:0072330	7	13	13	1.00	monocarboxylic acid biosynthetic process
GO_0006771_5	GO:0042727	6	8	8	1.00	flavin-containing compound biosynthetic process
GO_0042723_5	GO:0006772	6	12	12	1.00	thiamine metabolic process
GO_0006772_6	GO:0006772	6	12	12	1.00	thiamine metabolic process
GO_0015939_5	GO:0032787	7	5	5	1.00	monocarboxylic acid metabolic process
GO_0015939_5	GO:0072330	7	5	5	1.00	monocarboxylic acid biosynthetic process
GO_0046655_5	GO:0043648	7	9	9	1.00	dicarboxylic acid metabolic process
GO_0009235_5	GO:0009236	6	6	6	1.00	cobalamin biosynthetic process
GO_0009235_5	GO:0033014	6	6	6	1.00	tetrapyrrole biosynthetic process
GO_0009235_5	GO:0042364	6	6	6	1.00	water-soluble vitamin biosynthetic process
GO_0006730_4	GO:0006730	4	7	7	1.00	one-carbon metabolic process
GO_0035999_5	GO:0019752	6	4	4	1.00	carboxylic acid metabolic process
GO_0035999_5	GO:0046394	6	4	4	1.00	carboxylic acid biosynthetic process
GO_0035999_5	GO:0046653	6	4	4	1.00	tetrahydrofolate metabolic process
GO_0042180_4	GO:0042180	4	59	59	1.00	cellular ketone metabolic process
GO_0042181_5	GO:0042181	5	24	24	1.00	ketone biosynthetic process
GO_1901663_6	GO:0009108	6	23	23	1.00	coenzyme biosynthetic process
GO_1901663_6	GO:1901663	6	23	23	1.00	quinone biosynthetic process
GO_0009234_7	GO:0009234	7	10	10	1.00	menaquinone biosynthetic process
GO_0006744_7	GO:0006744	7	15	15	1.00	ubiquinone biosynthetic process
GO_1901661_5	GO:0051188	5	24	24	1.00	cofactor biosynthetic process
GO_1901661_5	GO:1901661	5	24	24	1.00	quinone metabolic process
GO_0009233_6	GO:0009234	7	10	10	1.00	menaquinone biosynthetic process
GO_0006743_6	GO:0006744	7	15	15	1.00	ubiquinone biosynthetic process
GO_0009438_5	GO:0009438	5	30	30	1.00	methylglyoxal metabolic process
GO_0005996_4	GO:0005975	4	82	82	1.00	carbohydrate metabolic process
GO_0005996_4	GO:0005996	4	82	82	1.00	monosaccharide metabolic process
GO_0046364_5	GO:0016051	5	14	14	1.00	carbohydrate biosynthetic process
GO_0046364_5	GO:0046364	5	14	14	1.00	monosaccharide biosynthetic process
GO_0019319_6	GO:0006094	7	10	10	1.00	gluconeogenesis
GO_0006094_7	GO:0006094	7	10	10	1.00	gluconeogenesis
GO_0019294_6	GO:0019294	6	4	4	1.00	keto-3-deoxy-D-manno-octulosonic acid biosynthetic process
GO_0019294_6	GO:0019752	6	4	4	1.00	carboxylic acid metabolic process
GO_0019294_6	GO:0046394	6	4	4	1.00	carboxylic acid biosynthetic process
GO_0046400_5	GO:0019294	6	4	4	1.00	keto-3-deoxy-D-manno-octulosonic acid biosynthetic process
GO_0046400_5	GO:0019752	6	4	4	1.00	carboxylic acid metabolic process
GO_0046400_5	GO:0046394	6	4	4	1.00	carboxylic acid biosynthetic process
GO_0006063_5	GO:0032787	7	9	9	1.00	monocarboxylic acid metabolic process
GO_0006063_5	GO:0072329	7	9	9	1.00	monocarboxylic acid catabolic process
GO_0019586_6	GO:0032787	7	7	7	1.00	monocarboxylic acid metabolic process
GO_0019586_6	GO:0072329	7	7	7	1.00	monocarboxylic acid catabolic process
GO_0046396_7	GO:0019698	7	6	6	1.00	D-galacturonate catabolic process
GO_0046396_7	GO:0032787	7	6	6	1.00	monocarboxylic acid metabolic process
GO_0046396_7	GO:0046396	7	6	6	1.00	D-galacturonate metabolic process
GO_0046396_7	GO:0072329	7	6	6	1.00	monocarboxylic acid catabolic process
GO_0019585_6	GO:0032787	7	6	6	1.00	monocarboxylic acid metabolic process
GO_0019585_6	GO:0042839	7	6	6	1.00	D-glucuronate metabolic process
GO_0019585_6	GO:0042840	7	6	6	1.00	D-glucuronate catabolic process
GO_0019585_6	GO:0072329	7	6	6	1.00	monocarboxylic acid catabolic process
GO_0042839_7	GO:0032787	7	6	6	1.00	monocarboxylic acid metabolic process
GO_0042839_7	GO:0042839	7	6	6	1.00	D-glucuronate metabolic process
GO_0042839_7	GO:0042840	7	6	6	1.00	D-glucuronate catabolic process
GO_0042839_7	GO:0072329	7	6	6	1.00	monocarboxylic acid catabolic process
GO_0019321_5	GO:0019321	5	25	25	1.00	pentose metabolic process
GO_0019566_6	GO:0019568	7	7	7	1.00	arabinose catabolic process
GO_0046373_7	GO:0019572	8	3	3	1.00	L-arabinose catabolic process
GO_0046372_7	GO:0019571	8	3	3	1.00	D-arabinose catabolic process
GO_0046372_7	GO:0042355	8	3	3	1.00	L-fucose catabolic process
GO_0019324_6	GO:0019324	6	5	5	1.00	L-lyxose metabolic process
GO_0042732_6	GO:0042732	6	5	5	1.00	D-xylose metabolic process
GO_0006014_6	GO:0006014	6	3	3	1.00	D-ribose metabolic process
GO_0019318_5	GO:0019318	5	46	46	1.00	hexose metabolic process
GO_0006006_6	GO:0006006	6	23	23	1.00	glucose metabolic process
GO_0006000_6	GO:0006000	6	3	3	1.00	fructose metabolic process
GO_0006013_6	GO:0006013	6	2	2	1.00	mannose metabolic process
GO_0006013_6	GO:0006464	6	2	2	1.00	cellular protein modification process
GO_0006004_6	GO:0042355	8	6	6	1.00	L-fucose catabolic process
GO_0042354_7	GO:0042355	8	6	6	1.00	L-fucose catabolic process
GO_0006012_6	GO:0006012	6	9	9	1.00	galactose metabolic process
GO_0019299_6	GO:0019301	7	7	7	1.00	rhamnose catabolic process
GO_0019313_6	GO:0019316	8	3	3	1.00	D-allose catabolic process
GO_0019314_7	GO:0019316	8	3	3	1.00	D-allose catabolic process
GO_0044283_4	GO:0044283	4	285	285	1.00	small molecule biosynthetic process
GO_0044283_4	GO:1901576	4	285	285	1.00	organic substance biosynthetic process
GO_0034404_5	GO:0018130	5	50	50	1.00	heterocycle biosynthetic process
GO_0034404_5	GO:0019438	5	50	50	1.00	aromatic compound biosynthetic process
GO_0034404_5	GO:0034404	5	50	50	1.00	nucleobase-containing small molecule biosynthetic process
GO_0034404_5	GO:0034654	5	50	50	1.00	nucleobase-containing compound biosynthetic process
GO_0034404_5	GO:0044271	5	50	50	1.00	cellular nitrogen compound biosynthetic process
GO_0034404_5	GO:1901362	5	50	50	1.00	organic cyclic compound biosynthetic process
GO_0009163_6	GO:0009163	6	19	19	1.00	nucleoside biosynthetic process
GO_0009163_6	GO:1901659	6	19	19	1.00	glycosyl compound biosynthetic process
GO_0046134_7	GO:0046134	7	6	6	1.00	pyrimidine nucleoside biosynthetic process
GO_0046132_8	GO:0009220	8	4	4	1.00	pyrimidine ribonucleotide biosynthetic process
GO_0046132_8	GO:0046132	8	4	4	1.00	pyrimidine ribonucleoside biosynthetic process
GO_0009224_9	GO:0009174	9	2	2	1.00	pyrimidine ribonucleoside monophosphate biosynthetic process
GO_0009224_9	GO:0009224	9	2	2	1.00	CMP biosynthetic process
GO_0043097_6	GO:0046134	7	4	4	1.00	pyrimidine nucleoside biosynthetic process
GO_0043174_5	GO:0009163	6	6	6	1.00	nucleoside biosynthetic process
GO_0043174_5	GO:1901659	6	6	6	1.00	glycosyl compound biosynthetic process
GO_0006166_6	GO:0006177	9	2	2	1.00	GMP biosynthetic process
GO_0006166_6	GO:0006188	9	2	2	1.00	IMP biosynthetic process
GO_0006166_6	GO:0009168	9	2	2	1.00	purine ribonucleoside monophosphate biosynthetic process
GO_0006166_6	GO:1901070	9	2	2	1.00	guanosine-containing compound biosynthetic process
GO_0032263_7	GO:0006177	9	2	2	1.00	GMP biosynthetic process
GO_0032263_7	GO:0006188	9	2	2	1.00	IMP biosynthetic process
GO_0032263_7	GO:0009168	9	2	2	1.00	purine ribonucleoside monophosphate biosynthetic process
GO_0032263_7	GO:1901070	9	2	2	1.00	guanosine-containing compound biosynthetic process
GO_0042455_7	GO:0042455	7	17	17	1.00	ribonucleoside biosynthetic process
GO_0008616_8	GO:0008616	8	7	7	1.00	queuosine biosynthetic process
GO_0046129_8	GO:0046129	8	6	6	1.00	purine ribonucleoside biosynthetic process
GO_1901070_9	GO:1901070	9	4	4	1.00	guanosine-containing compound biosynthetic process
GO_0006177_9	GO:0006177	9	3	3	1.00	GMP biosynthetic process
GO_0006177_9	GO:0009168	9	3	3	1.00	purine ribonucleoside monophosphate biosynthetic process
GO_0006177_9	GO:1901070	9	3	3	1.00	guanosine-containing compound biosynthetic process
GO_0042451_7	GO:0046129	8	6	6	1.00	purine ribonucleoside biosynthetic process
GO_1901292_6	GO:1901292	6	32	32	1.00	nucleoside phosphate catabolic process
GO_0009143_7	GO:0009143	7	4	4	1.00	nucleoside triphosphate catabolic process
GO_0009146_8	GO:0009217	9	2	2	1.00	purine deoxyribonucleoside triphosphate catabolic process
GO_0009217_9	GO:0009217	9	2	2	1.00	purine deoxyribonucleoside triphosphate catabolic process
GO_0006203_8	GO:0009217	9	2	2	1.00	purine deoxyribonucleoside triphosphate catabolic process
GO_0009204_8	GO:0009204	8	3	3	1.00	deoxyribonucleoside triphosphate catabolic process
GO_0009213_9	GO:0009213	9	2	2	1.00	pyrimidine deoxyribonucleoside triphosphate catabolic process
GO_0046081_8	GO:0009213	9	2	2	1.00	pyrimidine deoxyribonucleoside triphosphate catabolic process
GO_0009149_8	GO:0009213	9	2	2	1.00	pyrimidine deoxyribonucleoside triphosphate catabolic process
GO_0009125_7	GO:0009175	9	5	5	1.00	pyrimidine ribonucleoside monophosphate catabolic process
GO_0009131_8	GO:0009175	9	5	5	1.00	pyrimidine ribonucleoside monophosphate catabolic process
GO_0009175_9	GO:0009175	9	5	5	1.00	pyrimidine ribonucleoside monophosphate catabolic process
GO_0009158_8	GO:0009175	9	5	5	1.00	pyrimidine ribonucleoside monophosphate catabolic process
GO_0009166_7	GO:0009166	7	31	31	1.00	nucleotide catabolic process
GO_0006096_6	GO:0009168	9	18	18	1.00	purine ribonucleoside monophosphate biosynthetic process
GO_0006096_6	GO:0009206	9	18	18	1.00	purine ribonucleoside triphosphate biosynthetic process
GO_0061615_7	GO:0009168	9	2	2	1.00	purine ribonucleoside monophosphate biosynthetic process
GO_0061615_7	GO:0009206	9	2	2	1.00	purine ribonucleoside triphosphate biosynthetic process
GO_0006195_7	GO:0009217	9	2	2	1.00	purine deoxyribonucleoside triphosphate catabolic process
GO_0009155_7	GO:0009217	9	2	2	1.00	purine deoxyribonucleoside triphosphate catabolic process
GO_0009264_6	GO:0009166	7	5	5	1.00	nucleotide catabolic process
GO_0009223_7	GO:0009213	9	2	2	1.00	pyrimidine deoxyribonucleoside triphosphate catabolic process
GO_0009261_6	GO:0046133	8	6	6	1.00	pyrimidine ribonucleoside catabolic process
GO_0009222_7	GO:0046133	8	6	6	1.00	pyrimidine ribonucleoside catabolic process
GO_0006244_7	GO:0006244	7	7	7	1.00	pyrimidine nucleotide catabolic process
GO_0006244_7	GO:0009166	7	7	7	1.00	nucleotide catabolic process
GO_0016053_5	GO:0019752	6	189	189	1.00	carboxylic acid metabolic process
GO_0016053_5	GO:0046394	6	189	189	1.00	carboxylic acid biosynthetic process
GO_0046394_6	GO:0019752	6	189	189	1.00	carboxylic acid metabolic process
GO_0046394_6	GO:0046394	6	189	189	1.00	carboxylic acid biosynthetic process
GO_0008652_5	GO:0019752	6	114	114	1.00	carboxylic acid metabolic process
GO_0008652_5	GO:0046394	6	114	114	1.00	carboxylic acid biosynthetic process
GO_0019877_6	GO:0043648	7	3	3	1.00	dicarboxylic acid metabolic process
GO_0019877_6	GO:0043650	7	3	3	1.00	dicarboxylic acid biosynthetic process
GO_0000097_6	GO:0000097	6	14	14	1.00	sulfur amino acid biosynthetic process
GO_0000097_6	GO:0019752	6	14	14	1.00	carboxylic acid metabolic process
GO_0000097_6	GO:0046394	6	14	14	1.00	carboxylic acid biosynthetic process
GO_0000097_6	GO:1901607	6	14	14	1.00	alpha-amino acid biosynthetic process
GO_0019344_7	GO:0009070	7	7	7	1.00	serine family amino acid biosynthetic process
GO_0019344_7	GO:0019344	7	7	7	1.00	cysteine biosynthetic process
GO_0006535_8	GO:0006535	8	3	3	1.00	cysteine biosynthetic process from serine
GO_0009086_7	GO:0009067	7	9	9	1.00	aspartate family amino acid biosynthetic process
GO_0009086_7	GO:0009086	7	9	9	1.00	methionine biosynthetic process
GO_0071265_5	GO:0009067	7	5	5	1.00	aspartate family amino acid biosynthetic process
GO_0071265_5	GO:0009086	7	5	5	1.00	methionine biosynthetic process
GO_0071267_6	GO:0009067	7	3	3	1.00	aspartate family amino acid biosynthetic process
GO_0071267_6	GO:0009086	7	3	3	1.00	methionine biosynthetic process
GO_0071267_6	GO:0019284	7	3	3	1.00	L-methionine salvage from S-adenosylmethionine
GO_0019284_7	GO:0009067	7	3	3	1.00	aspartate family amino acid biosynthetic process
GO_0019284_7	GO:0009086	7	3	3	1.00	methionine biosynthetic process
GO_0019284_7	GO:0019284	7	3	3	1.00	L-methionine salvage from S-adenosylmethionine
GO_0071266_6	GO:0009067	7	2	2	1.00	aspartate family amino acid biosynthetic process
GO_0071266_6	GO:0009070	7	2	2	1.00	serine family amino acid biosynthetic process
GO_0071266_6	GO:0009086	7	2	2	1.00	methionine biosynthetic process
GO_0071266_6	GO:0019344	7	2	2	1.00	cysteine biosynthetic process
GO_1901607_6	GO:0019752	6	100	100	1.00	carboxylic acid metabolic process
GO_1901607_6	GO:0046394	6	100	100	1.00	carboxylic acid biosynthetic process
GO_1901607_6	GO:1901607	6	100	100	1.00	alpha-amino acid biosynthetic process
GO_0009067_7	GO:0009067	7	26	26	1.00	aspartate family amino acid biosynthetic process
GO_0006532_8	GO:0006532	8	2	2	1.00	aspartate biosynthetic process
GO_0006529_7	GO:0006529	7	2	2	1.00	asparagine biosynthetic process
GO_0006529_7	GO:0009067	7	2	2	1.00	aspartate family amino acid biosynthetic process
GO_0006529_7	GO:0032787	7	2	2	1.00	monocarboxylic acid metabolic process
GO_0006529_7	GO:0072330	7	2	2	1.00	monocarboxylic acid biosynthetic process
GO_0009085_8	GO:0009085	8	12	12	1.00	lysine biosynthetic process
GO_0009089_6	GO:0009085	8	9	9	1.00	lysine biosynthetic process
GO_0033359_7	GO:0009085	8	2	2	1.00	lysine biosynthetic process
GO_0019878_9	GO:0019878	9	2	2	1.00	lysine biosynthetic process via aminoadipic acid
GO_0009088_8	GO:0009088	8	2	2	1.00	threonine biosynthetic process
GO_0006571_7	GO:0006571	7	3	3	1.00	tyrosine biosynthetic process
GO_0006571_7	GO:0009095	7	3	3	1.00	aromatic amino acid family biosynthetic process, prephenate pathway
GO_0006571_7	GO:1902223	7	3	3	1.00	erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process
GO_0000162_7	GO:0000162	7	9	9	1.00	tryptophan biosynthetic process
GO_0000162_7	GO:0042401	7	9	9	1.00	cellular biogenic amine biosynthetic process
GO_0000162_7	GO:0046219	7	9	9	1.00	indolalkylamine biosynthetic process
GO_0009099_7	GO:0009099	7	10	10	1.00	valine biosynthetic process
GO_0009098_7	GO:0009098	7	7	7	1.00	leucine biosynthetic process
GO_0000105_6	GO:0000105	6	8	8	1.00	histidine biosynthetic process
GO_0000105_6	GO:0006547	6	8	8	1.00	histidine metabolic process
GO_0000105_6	GO:0019752	6	8	8	1.00	carboxylic acid metabolic process
GO_0000105_6	GO:0046394	6	8	8	1.00	carboxylic acid biosynthetic process
GO_0000105_6	GO:1901607	6	8	8	1.00	alpha-amino acid biosynthetic process
GO_0009084_7	GO:0009084	7	25	25	1.00	glutamine family amino acid biosynthetic process
GO_0006561_6	GO:0009084	7	3	3	1.00	glutamine family amino acid biosynthetic process
GO_0055129_5	GO:0009084	7	3	3	1.00	glutamine family amino acid biosynthetic process
GO_0006542_8	GO:0006542	8	2	2	1.00	glutamine biosynthetic process
GO_0006537_8	GO:0006537	8	7	7	1.00	glutamate biosynthetic process
GO_0006526_8	GO:0006526	8	13	13	1.00	arginine biosynthetic process
GO_0042450_7	GO:0006526	8	6	6	1.00	arginine biosynthetic process
GO_1902223_7	GO:0009095	7	4	4	1.00	aromatic amino acid family biosynthetic process, prephenate pathway
GO_1902223_7	GO:1902223	7	4	4	1.00	erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process
GO_0009094_6	GO:0009095	7	4	4	1.00	aromatic amino acid family biosynthetic process, prephenate pathway
GO_0009094_6	GO:1902223	7	4	4	1.00	erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process
GO_0033585_7	GO:0046417	8	2	2	1.00	chorismate metabolic process
GO_0009097_7	GO:0009097	7	7	7	1.00	isoleucine biosynthetic process
GO_0009079_7	GO:0046145	9	4	4	1.00	D-alanine family amino acid biosynthetic process
GO_0006523_8	GO:0046145	9	4	4	1.00	D-alanine family amino acid biosynthetic process
GO_0042852_9	GO:0042852	9	3	3	1.00	L-alanine biosynthetic process
GO_0042852_9	GO:0046145	9	3	3	1.00	D-alanine family amino acid biosynthetic process
GO_0019272_9	GO:0019272	9	2	2	1.00	L-alanine biosynthetic process from pyruvate
GO_0019272_9	GO:0042852	9	2	2	1.00	L-alanine biosynthetic process
GO_0019272_9	GO:0046145	9	2	2	1.00	D-alanine family amino acid biosynthetic process
GO_0046145_9	GO:0046145	9	4	4	1.00	D-alanine family amino acid biosynthetic process
GO_0030632_8	GO:0046145	9	4	4	1.00	D-alanine family amino acid biosynthetic process
GO_0046437_7	GO:0046145	9	4	4	1.00	D-alanine family amino acid biosynthetic process
GO_0009070_7	GO:0009070	7	20	20	1.00	serine family amino acid biosynthetic process
GO_0016260_8	GO:0006399	8	3	3	1.00	tRNA metabolic process
GO_0016260_8	GO:0016260	8	3	3	1.00	selenocysteine biosynthetic process
GO_0009090_8	GO:0009085	8	4	4	1.00	lysine biosynthetic process
GO_0009090_8	GO:0009090	8	4	4	1.00	homoserine biosynthetic process
GO_0006564_8	GO:0006564	8	4	4	1.00	L-serine biosynthetic process
GO_0006545_6	GO:0009070	7	2	2	1.00	serine family amino acid biosynthetic process
GO_0009082_6	GO:0009082	6	18	18	1.00	branched-chain amino acid biosynthetic process
GO_0009082_6	GO:0019752	6	18	18	1.00	carboxylic acid metabolic process
GO_0009082_6	GO:0046394	6	18	18	1.00	carboxylic acid biosynthetic process
GO_0043102_5	GO:0019752	6	4	4	1.00	carboxylic acid metabolic process
GO_0043102_5	GO:0046394	6	4	4	1.00	carboxylic acid biosynthetic process
GO_0009073_6	GO:0009073	6	21	21	1.00	aromatic amino acid family biosynthetic process
GO_0009073_6	GO:0019752	6	21	21	1.00	carboxylic acid metabolic process
GO_0009073_6	GO:0046394	6	21	21	1.00	carboxylic acid biosynthetic process
GO_0009095_7	GO:0009095	7	4	4	1.00	aromatic amino acid family biosynthetic process, prephenate pathway
GO_0009095_7	GO:1902223	7	4	4	1.00	erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process
